case:concept:name,cohort,cycle_time_days,automation_ratio,total_events,is_rework,has_payment_block_removed
4507001596_00090,3,15.099305555555556,0.0,2,1,0
4507001596_00100,0,79.22430555555556,0.4,5,0,0
4507001596_00110,0,107.06111111111112,0.2,5,0,0
4507001596_00120,0,79.22430555555556,0.4,5,0,0
4507001596_00130,0,79.22430555555556,0.375,8,0,0
4507001597_00010,5,23.134722222222223,0.1667,6,0,1
4507001597_00020,5,23.134722222222223,0.1667,6,0,1
4507001597_00030,5,23.134722222222223,0.1667,6,0,1
4507001597_00040,5,23.134722222222223,0.1667,6,0,1
4507001598_00001,0,107.05694444444444,0.5,6,0,0
4507001599_00001,0,107.05694444444444,0.5,6,0,0
4507001600_00010,5,107.04930555555555,0.3333,6,0,1
4507001600_00020,5,107.04930555555555,0.3333,6,0,1
4507001600_00030,5,107.04930555555555,0.3333,6,0,1
4507001600_00040,5,107.04930555555555,0.3333,6,0,1
4507001600_00050,5,107.04930555555555,0.3333,6,0,1
4507001600_00060,5,107.04930555555555,0.3333,6,0,1
4507001600_00070,5,107.04930555555555,0.3333,6,0,1
4507001600_00080,5,107.04930555555555,0.3333,6,0,1
4507001600_00090,5,107.04930555555555,0.3333,6,0,1
4507001600_00100,5,107.04930555555555,0.3636,11,1,1
4507001600_00110,5,107.04930555555555,0.3333,6,0,1
4507001601_00010,0,79.21180555555556,0.2,5,0,0
4507001602_00010,0,44.296527777777776,0.2,5,0,0
4507001603_00010,2,99.30277777777778,0.3333,9,1,0
4507001604_00010,2,44.296527777777776,0.027,37,0,0
4507001605_00010,0,86.23472222222222,0.2,5,0,0
4507001606_00010,0,79.2076388888889,0.1667,6,0,0
4507001607_00010,2,367.24375,0.4103,78,1,0
4507001607_00020,4,372.0395833333333,0.4525,316,1,0
4507001607_00030,2,367.19166666666666,0.4444,63,0,0
4507001607_00040,4,372.08472222222224,0.448,221,0,0
4507001607_00050,4,370.09583333333336,0.4409,254,1,0
4507001607_00060,3,0.0,0.0,1,0,0
4507001607_00070,4,360.6166666666667,0.4523,241,1,0
4507001608_00010,0,58.172916666666666,0.3333,6,1,0
4507001608_00020,0,86.23333333333333,0.5,6,1,0
4507001608_00030,0,58.172916666666666,0.3333,6,1,0
4507001609_00010,0,44.28819444444444,0.2,5,0,0
4507001610_00010,2,191.1201388888889,0.2,10,1,1
4507001610_00020,0,107.03472222222223,0.1667,6,0,0
4507001611_00010,5,44.28680555555555,0.1429,7,0,1
4507001611_00020,5,44.28680555555555,0.1429,7,0,1
4507001611_00030,5,44.28680555555555,0.1429,7,0,1
4507001611_00040,5,44.28680555555555,0.1429,7,0,1
4507001612_00010,5,86.22638888888889,0.1429,7,1,1
4507001613_00010,0,107.03402777777778,0.1667,6,0,0
4507001613_00020,0,107.03402777777778,0.1667,6,0,0
4507001614_00010,5,107.03263888888888,0.1667,6,0,1
4507001614_00020,5,107.03263888888888,0.1667,6,0,1
4507001614_00030,5,107.03263888888888,0.1667,6,0,1
4507001614_00040,5,107.03263888888888,0.1667,6,0,1
4507001614_00050,5,107.03263888888888,0.1667,6,0,1
4507001614_00060,5,107.03263888888888,0.1667,6,0,1
4507001614_00070,5,107.03263888888888,0.1667,6,0,1
4507001614_00080,5,107.03263888888888,0.1667,6,0,1
4507001614_00090,5,107.03263888888888,0.1667,6,0,1
4507001614_00100,5,107.03263888888888,0.1667,6,0,1
4507001614_00110,5,107.03263888888888,0.1667,6,0,1
4507001614_00120,5,107.03263888888888,0.1667,6,0,1
4507001614_00130,5,107.03263888888888,0.1667,6,0,1
4507001614_00140,5,107.03263888888888,0.1667,6,0,1
4507001614_00150,5,107.03263888888888,0.1429,7,0,1
4507001614_00160,5,107.03263888888888,0.1667,6,0,1
4507001614_00170,5,107.03263888888888,0.1667,6,0,1
4507001614_00180,5,107.03263888888888,0.1667,6,0,1
4507001614_00190,5,107.03263888888888,0.1667,6,0,1
4507001615_00010,5,107.03194444444445,0.1667,6,0,1
4507001615_00020,5,107.03194444444445,0.1667,6,0,1
4507001616_00010,0,86.22083333333333,0.2,5,0,0
4507001617_00010,3,13.144444444444444,0.0,2,0,0
4507001618_00010,0,79.18958333333333,0.2,5,0,0
4507001619_00010,1,0.3277777777777778,0.0,3,1,0
4507001620_00010,5,107.01944444444445,0.4286,7,0,1
4507001621_00010,5,86.20833333333333,0.1429,7,0,1
4507001622_00010,2,86.20833333333333,0.2222,9,1,0
4507001622_00020,1,55.10625,0.0,6,1,0
4507001623_00010,5,222.6472222222222,0.25,8,0,1
4507001624_00010,0,44.269444444444446,0.1667,6,0,0
4507001624_00020,0,44.269444444444446,0.125,8,0,0
4507001625_00010,5,58.14652777777778,0.1667,6,0,1
4507001626_00010,0,79.17777777777778,0.2,5,0,0
4507001627_00010,0,100.16319444444444,0.2,5,0,0
4507001628_00010,2,222.64513888888888,0.3,10,1,1
4507001629_00010,0,58.142361111111114,0.2,5,0,0
4507001630_00010,0,79.17361111111111,0.3333,6,0,0
4507001630_00020,0,79.17361111111111,0.3333,6,0,0
4507001631_00010,1,0.12013888888888889,0.5,2,1,0
4507001632_00010,0,107.00972222222222,0.4,5,0,0
4507001632_00020,2,345.18958333333336,0.3333,9,1,1
4507001633_00010,5,107.00972222222222,0.3333,6,0,1
4507001634_00010,5,107.00972222222222,0.3333,6,0,1
4507001635_00010,5,107.00902777777777,0.3333,6,0,1
4507001635_00020,5,107.00902777777777,0.3333,6,0,1
4507001635_00030,5,107.00902777777777,0.3333,6,0,1
4507001635_00040,0,107.00902777777777,0.4,5,0,0
4507001636_00010,0,79.17291666666667,0.4,5,0,0
4507001636_00020,0,79.17291666666667,0.4,5,0,0
4507001636_00030,0,79.17291666666667,0.4,5,0,0
4507001636_00040,0,79.17291666666667,0.4,5,0,0
4507001636_00050,0,79.17291666666667,0.4,5,0,0
4507001636_00060,0,79.17291666666667,0.4,5,0,0
4507001636_00070,0,79.17291666666667,0.4,5,0,0
4507001636_00080,0,79.17291666666667,0.4,5,0,0
4507001637_00010,0,79.17291666666667,0.4,5,0,0
4507001637_00020,0,79.17291666666667,0.4,5,0,0
4507001637_00030,0,79.17291666666667,0.4,5,0,0
4507001637_00040,0,79.17291666666667,0.4,5,0,0
4507001637_00050,0,79.17291666666667,0.4,5,0,0
4507001638_00010,0,86.19722222222222,0.2,5,0,0
4507001639_00010,0,86.19722222222222,0.2,5,0,0
4507001640_00010,3,9.129166666666666,0.0,2,0,0
4507001641_00010,1,28.014583333333334,0.0,3,1,0
4507001642_00010,5,79.16180555555556,0.1667,6,0,1
4507001643_00010,5,222.62916666666666,0.4286,7,0,1
4507001644_00010,2,345.16805555555555,0.125,8,1,1
4507001645_00010,3,6.095138888888889,0.0,2,0,0
4507001646_00010,0,20.25,0.2,5,0,0
4507001646_00020,0,20.25,0.2,5,0,0
4507001647_00010,0,120.11319444444445,0.1429,7,1,0
4507001648_00010,0,106.99097222222223,0.4,5,0,0
4507001649_00010,0,23.06736111111111,0.2,5,0,0
4507001649_00020,0,23.06736111111111,0.2,5,0,0
4507001649_00030,0,23.06736111111111,0.2,5,0,0
4507001649_00040,0,23.06736111111111,0.2,5,0,0
4507001649_00050,0,23.06736111111111,0.2,5,0,0
4507001650_00010,0,149.07291666666666,0.2,5,0,0
4507001651_00010,0,79.15416666666667,0.2,5,0,0
4507001652_00010,2,222.6173611111111,0.2,10,1,1
4507001653_00010,0,65.15208333333334,0.2,5,0,0
4507001654_00010,5,79.14861111111111,0.1667,6,0,1
4507001655_00010,0,106.98055555555555,0.2,5,0,0
4507001655_00020,0,106.98055555555555,0.2,5,0,0
4507001656_00010,0,106.98194444444445,0.2,5,0,0
4507001657_00010,0,79.14375,0.3333,6,0,0
4507001658_00010,0,44.230555555555554,0.3333,6,0,0
4507001658_00020,0,44.230555555555554,0.1667,6,0,0
4507001658_00030,2,44.230555555555554,0.1429,14,1,0
4507001658_00040,0,44.230555555555554,0.1429,7,1,0
4507001659_00010,3,30.979166666666668,0.0,2,0,0
4507001660_00010,2,191.60069444444446,0.2857,7,1,1
4507001661_00010,0,58.108333333333334,0.1667,6,0,0
4507001661_00020,0,58.108333333333334,0.1667,6,0,0
4507001661_00030,0,58.108333333333334,0.1667,6,0,0
4507001662_00010,0,120.09930555555556,0.4,5,0,0
4507001662_00020,0,120.09930555555556,0.3333,6,0,0
4507001663_00010,0,182.13333333333333,0.4,5,0,0
4507001663_00020,0,182.13333333333333,0.4,5,0,0
4507001663_00030,0,182.13333333333333,0.4,5,0,0
4507001663_00040,0,182.13333333333333,0.4,5,0,0
4507001663_00050,0,182.13333333333333,0.4,5,0,0
4507001663_00060,0,182.13333333333333,0.4,5,0,0
4507001663_00070,0,182.13333333333333,0.4,5,0,0
4507001663_00080,1,22.095833333333335,0.0,3,1,0
4507001664_00010,0,135.07222222222222,0.4,5,0,0
4507001665_00010,0,44.227777777777774,0.1667,6,0,0
4507001666_00010,5,58.105555555555554,0.1429,7,0,1
4507001666_00020,5,58.105555555555554,0.1429,7,0,1
4507001666_00030,5,58.105555555555554,0.1429,7,0,1
4507001667_00010,0,44.22569444444444,0.2,5,0,0
4507001667_00020,0,44.22569444444444,0.1667,6,1,0
4507001667_00030,0,44.22569444444444,0.2,5,0,0
4507001668_00010,0,79.13680555555555,0.1667,6,0,0
4507001668_00020,0,79.13680555555555,0.1667,6,0,0
4507001668_00030,0,79.13680555555555,0.1667,6,0,0
4507001668_00040,0,79.13680555555555,0.1667,6,0,0
4507001669_00010,0,106.97083333333333,0.1429,7,1,0
4507001670_00010,5,79.13263888888889,0.1429,7,1,1
4507001671_00010,0,94.61805555555556,0.2,5,0,0
4507001672_00010,0,44.22222222222222,0.2,5,0,0
4507001673_00010,5,44.22152777777778,0.1667,6,0,1
4507001673_00020,5,44.22152777777778,0.1667,6,0,1
4507001673_00030,1,15.15625,0.0,2,1,0
4507001673_00040,5,44.22152777777778,0.1667,6,0,1
4507001673_00050,5,44.22152777777778,0.1667,6,0,1
4507001673_00060,5,44.22152777777778,0.1667,6,0,1
4507001673_00070,5,44.22152777777778,0.1667,6,0,1
4507001674_00010,5,79.12986111111111,0.3333,6,0,1
4507001674_00020,5,79.12986111111111,0.2857,7,1,1
4507001675_00010,5,106.96597222222222,0.1667,6,0,1
4507001676_00010,3,8.933333333333334,0.0,2,0,0
4507001677_00010,0,79.125,0.2,5,0,0
4507001677_00020,0,79.125,0.2,5,0,0
4507001678_00010,0,86.15486111111112,0.4,5,0,0
4507001679_00010,5,23.0375,0.1667,6,0,1
4507001679_00020,5,23.0375,0.1667,6,0,1
4507001679_00030,5,23.0375,0.1667,6,0,1
4507001680_00010,3,12.991666666666667,0.0,2,0,0
4507001681_00010,2,93.91041666666666,0.2727,11,1,1
4507001681_00020,5,79.12152777777777,0.1667,6,0,1
4507001682_00010,0,79.12222222222222,0.3333,6,0,0
4507001683_00010,0,86.15,0.2,5,0,0
4507001683_00020,3,37.06597222222222,0.0,2,0,0
4507001684_00010,5,106.95902777777778,0.3333,6,0,1
4507001684_00020,5,106.95902777777778,0.3333,6,0,1
4507001685_00010,0,86.15138888888889,0.6,5,0,0
4507001685_00020,0,86.15138888888889,0.6,5,0,0
4507001685_00030,0,86.15138888888889,0.6,5,0,0
4507001685_00040,0,86.15138888888889,0.6,5,0,0
4507001685_00050,0,86.15138888888889,0.6,5,0,0
4507001685_00060,0,86.15138888888889,0.6,5,0,0
4507001686_00010,0,79.12152777777777,0.1667,6,0,0
4507001687_00010,5,106.95833333333333,0.3333,6,0,1
4507001688_00010,0,106.95833333333333,0.2,5,0,0
4507001688_00020,2,106.95833333333333,0.1429,7,1,0
4507001688_00030,0,100.96388888888889,0.2,5,0,0
4507001689_00010,0,86.14861111111111,0.6,5,0,0
4507001689_00020,0,86.14861111111111,0.6,5,0,0
4507001689_00030,0,86.14861111111111,0.6,5,0,0
4507001690_00010,3,241.0013888888889,0.0,2,1,0
4507001691_00010,0,79.11527777777778,0.3333,6,0,0
4507001692_00010,0,79.11180555555555,0.2,5,0,0
4507001692_00020,0,79.11180555555555,0.2,5,0,0
4507001692_00030,0,79.11180555555555,0.2,5,0,0
4507001692_00040,0,79.11180555555555,0.2,5,0,0
4507001693_00010,5,79.11319444444445,0.2857,7,1,1
4507001694_00010,0,44.202083333333334,0.4,5,0,0
4507001694_00020,0,44.202083333333334,0.4,5,0,0
4507001695_00010,0,436.33680555555554,0.25,8,1,0
4507001696_00010,5,30.12986111111111,0.1667,6,0,1
4507001696_00020,5,30.12986111111111,0.1667,6,0,1
4507001696_00030,5,30.12986111111111,0.1667,6,0,1
4507001696_00040,5,30.12986111111111,0.2222,9,1,1
4507001697_00010,2,93.06041666666667,0.2667,15,1,1
4507001698_00010,0,72.06736111111111,0.3333,6,1,0
4507001699_00001,0,106.92916666666666,0.5,6,0,0
4507001700_00010,5,79.09027777777777,0.1667,6,0,1
4507001700_00020,5,79.09027777777777,0.1667,6,0,1
4507001700_00030,5,79.09027777777777,0.1667,6,0,1
4507001700_00040,1,0.04791666666666667,0.0,2,1,0
4507001701_00010,5,22.99652777777778,0.1667,6,0,1
4507001701_00020,5,22.99652777777778,0.1667,6,0,1
4507001701_00030,5,22.99652777777778,0.1667,6,0,1
4507001702_00010,0,79.0826388888889,0.2,5,0,0
4507001703_00010,0,86.10763888888889,0.3333,6,1,0
4507001704_00010,0,16.190277777777776,0.3333,6,1,0
4507001704_00020,1,7.064583333333333,0.0,3,1,0
4507001704_00030,0,16.190277777777776,0.4,5,0,0
4507001704_00040,0,16.190277777777776,0.4,5,0,0
4507001704_00050,0,16.190277777777776,0.4,5,0,0
4507001705_00010,2,203.53819444444446,0.2857,7,1,1
4507001706_00010,0,106.90694444444445,0.4,5,0,0
4507001707_00010,5,79.06944444444444,0.2857,7,0,1
4507001708_00010,5,79.06875,0.1429,7,0,1
4507001709_00010,0,106.90347222222222,0.2,5,0,0
4507001709_00020,0,106.90347222222222,0.2,5,0,0
4507001709_00030,0,106.90347222222222,0.2,5,0,0
4507001709_00040,0,106.90347222222222,0.2,5,0,0
4507001709_00050,0,106.90347222222222,0.2,5,0,0
4507001709_00060,0,106.90347222222222,0.2,5,0,0
4507001709_00070,0,106.90347222222222,0.2,5,0,0
4507001709_00080,0,106.90347222222222,0.2,5,0,0
4507001709_00090,0,106.90347222222222,0.2,5,0,0
4507001710_00010,0,106.90069444444444,0.2,5,0,0
4507001710_00020,0,86.09236111111112,0.2,5,0,0
4507001710_00030,0,86.09236111111112,0.1429,7,1,0
4507001710_00040,5,100.04930555555555,0.1667,6,0,1
4507001710_00050,2,345.07152777777776,0.2222,9,1,0
4507001710_00060,0,106.90069444444444,0.2,5,0,0
4507001710_00070,0,58.03125,0.2,5,0,0
4507001710_00080,5,100.04930555555555,0.1667,6,0,1
4507001710_00090,0,86.09236111111112,0.2,5,0,0
4507001710_00100,0,79.06388888888888,0.4,5,0,0
4507001710_00110,0,79.06388888888888,0.4,5,0,0
4507001710_00120,0,72.03819444444444,0.4,5,0,0
4507001710_00130,0,79.06388888888888,0.4,5,0,0
4507001710_00140,5,100.04930555555555,0.1667,6,0,1
4507001710_00150,0,58.03125,0.2,5,0,0
4507001710_00160,5,100.04930555555555,0.1667,6,0,1
4507001710_00170,0,106.90069444444444,0.2,5,0,0
4507001710_00180,0,114.05208333333333,0.2,5,0,0
4507001710_00190,0,114.05208333333333,0.2,5,0,0
4507001710_00200,0,114.05208333333333,0.2,5,0,0
4507001710_00210,5,100.04930555555555,0.1667,6,0,1
4507001710_00220,5,115.20555555555555,0.2857,7,1,1
4507001711_00010,5,79.0625,0.1429,7,0,1
4507001712_00010,5,79.06180555555555,0.2857,7,0,1
4507001713_00010,5,79.06319444444445,0.2857,7,0,1
4507001714_00010,3,6.938194444444444,0.0,2,0,0
4507001715_00010,0,106.88402777777777,0.2,5,0,0
4507001716_00010,0,79.04444444444445,0.2,5,0,0
4507001717_00010,5,58.0125,0.3333,6,0,1
4507001718_00010,0,106.88194444444444,0.2,5,0,0
4507001718_00020,0,106.88194444444444,0.2,5,0,0
4507001718_00030,0,106.88194444444444,0.2,5,0,0
4507001718_00040,0,135.91875,0.2,5,0,0
4507001718_00050,0,135.91875,0.2,5,0,0
4507001718_00060,0,135.91875,0.2,5,0,0
4507001718_00070,0,135.91875,0.2,5,0,0
4507001718_00080,0,135.91875,0.2,5,0,0
4507001718_00090,0,135.91875,0.2,5,0,0
4507001718_00100,0,135.91875,0.2,5,0,0
4507001718_00110,0,135.91875,0.2,5,0,0
4507001718_00120,0,135.91875,0.2,5,0,0
4507001718_00130,0,135.91875,0.2,5,0,0
4507001718_00140,0,135.91875,0.2,5,0,0
4507001718_00150,0,135.91875,0.2,5,0,0
4507001718_00160,0,135.91875,0.2,5,0,0
4507001718_00170,0,135.91875,0.2,5,0,0
4507001718_00180,0,98.06180555555555,0.2,5,0,0
4507001718_00190,0,129.4638888888889,0.2,5,0,0
4507001719_00010,0,79.04652777777778,0.2,5,0,0
4507001720_00010,0,65.04444444444445,0.4,5,0,0
4507001720_00020,0,65.04444444444445,0.4,5,0,0
4507001720_00030,0,65.04444444444445,0.4,5,0,0
4507001721_00010,5,86.06875,0.3333,6,0,1
4507001722_00010,0,22.952083333333334,0.2,5,0,0
4507001723_00010,0,58.00277777777778,0.2,5,0,0
4507001724_00010,0,119.99513888888889,0.2,5,0,0
4507001724_00020,0,119.99513888888889,0.2,5,0,0
4507001725_00010,0,79.03541666666666,0.2,5,0,0
4507001725_00020,0,79.03541666666666,0.2,5,0,0
4507001726_00010,2,169.98819444444445,0.25,12,1,1
4507001727_00010,0,72.00694444444444,0.4,5,0,0
4507001727_00020,0,72.00694444444444,0.4,5,0,0
4507001728_00010,5,86.05902777777777,0.3333,6,0,1
4507001729_00010,0,106.86736111111111,0.1429,7,1,0
4507001730_00010,0,79.02847222222222,0.2,5,0,0
4507001730_00020,0,79.02777777777777,0.2,5,0,0
4507001731_00010,0,86.05486111111111,0.2,5,0,0
4507001731_00020,1,21.858333333333334,0.0,2,1,0
4507001732_00010,0,106.86111111111111,0.4,5,0,0
4507001732_00020,0,134.95277777777778,0.4,5,0,0
4507001732_00030,0,106.8548611111111,0.2,5,0,0
4507001732_00040,0,134.95277777777778,0.4,5,0,0
4507001732_00050,0,134.95277777777778,0.4,5,0,0
4507001732_00060,0,134.95277777777778,0.4,5,0,0
4507001732_00070,0,134.95277777777778,0.4,5,0,0
4507001732_00080,0,134.95277777777778,0.4,5,0,0
4507001732_00090,0,134.95277777777778,0.4,5,0,0
4507001732_00100,0,134.95277777777778,0.4,5,0,0
4507001732_00110,0,134.95208333333332,0.2,5,0,0
4507001733_00010,0,57.989583333333336,0.25,8,1,0
4507001733_00020,0,57.988194444444446,0.3333,6,1,0
4507001733_00030,0,86.04444444444445,0.2857,7,1,0
4507001733_00040,0,57.98125,0.4286,7,1,0
4507001733_00050,0,57.98125,0.3333,6,1,0
4507001733_00060,2,86.04166666666667,0.3846,13,1,0
4507001733_00070,5,86.03680555555556,0.375,8,1,1
4507001733_00080,0,86.03541666666666,0.25,8,1,0
4507001733_00090,2,86.03402777777778,0.2,10,1,0
4507001733_00100,0,86.03263888888888,0.3333,6,1,0
4507001733_00110,0,86.03194444444445,0.3333,6,1,0
4507001733_00120,0,86.03194444444445,0.3333,6,1,0
4507001734_00010,0,119.9798611111111,0.2,5,0,0
4507001734_00020,0,119.9798611111111,0.2,5,0,0
4507001734_00030,0,119.9798611111111,0.2,5,0,0
4507001734_00040,0,119.9798611111111,0.2,5,0,0
4507001734_00050,0,119.9798611111111,0.2,5,0,0
4507001734_00060,0,119.9798611111111,0.2,5,0,0
4507001734_00070,0,119.9798611111111,0.2,5,0,0
4507001734_00080,0,119.9798611111111,0.2,5,0,0
4507001734_00090,0,119.9798611111111,0.2,5,0,0
4507001734_00100,0,119.9798611111111,0.2,5,0,0
4507001734_00110,0,119.9798611111111,0.2,5,0,0
4507001734_00120,0,119.9798611111111,0.2,5,0,0
4507001735_00010,0,79.02152777777778,0.2,5,0,0
4507001735_00020,0,79.02152777777778,0.2,5,0,0
4507001735_00030,0,79.02152777777778,0.2,5,0,0
4507001735_00040,0,79.02152777777778,0.2,5,0,0
4507001735_00050,0,79.02152777777778,0.2,5,0,0
4507001736_00010,0,106.85555555555555,0.4,5,0,0
4507001736_00020,0,106.85555555555555,0.4,5,0,0
4507001736_00030,0,106.85555555555555,0.2,5,0,0
4507001736_00040,0,106.85555555555555,0.4,5,0,0
4507001736_00050,0,106.85555555555555,0.4,5,0,0
4507001736_00060,0,106.85555555555555,0.4,5,0,0
4507001736_00070,0,106.85555555555555,0.4,5,0,0
4507001736_00080,0,106.85555555555555,0.4,5,0,0
4507001736_00090,0,106.85555555555555,0.4,5,0,0
4507001736_00100,0,106.85555555555555,0.4,5,0,0
4507001736_00110,0,106.85555555555555,0.4,5,0,0
4507001736_00120,0,106.85555555555555,0.4,5,0,0
4507001736_00130,0,106.85555555555555,0.4,5,0,0
4507001736_00140,0,106.85555555555555,0.4,5,0,0
4507001736_00150,0,106.85555555555555,0.4,5,0,0
4507001737_00010,0,44.107638888888886,0.2,5,0,0
4507001738_00010,0,106.85347222222222,0.1667,6,1,0
4507001739_00010,2,362.9784722222222,0.336,125,1,0
4507001740_00010,5,148.93402777777777,0.1667,6,0,1
4507001741_00010,0,99.99791666666667,0.2,5,0,0
4507001742_00010,0,119.97083333333333,0.4,5,0,0
4507001742_00020,0,119.97083333333333,0.4,5,0,0
4507001743_00010,0,86.03611111111111,0.2,5,0,0
4507001743_00020,0,86.03611111111111,0.2,5,0,0
4507001744_00010,5,79.00486111111111,0.1667,6,0,1
4507001744_00020,5,106.84305555555555,0.1667,6,0,1
4507001745_00010,3,21.178472222222222,0.0,2,0,0
4507001745_00020,3,21.178472222222222,0.0,2,0,0
4507001745_00030,3,21.178472222222222,0.0,2,0,0
4507001745_00040,3,21.178472222222222,0.0,2,0,0
4507001746_00010,0,57.97291666666667,0.2,5,0,0
4507001746_00020,0,57.97291666666667,0.2,5,0,0
4507001746_00030,0,57.97291666666667,0.2,5,0,0
4507001746_00040,0,57.97291666666667,0.2,5,0,0
4507001746_00050,0,57.97291666666667,0.2,5,0,0
4507001746_00060,0,57.97291666666667,0.2,5,0,0
4507001746_00070,0,57.97291666666667,0.2,5,0,0
4507001746_00080,0,57.97291666666667,0.2,5,0,0
4507001746_00090,0,57.97291666666667,0.2,5,0,0
4507001746_00100,0,57.97291666666667,0.2,5,0,0
4507001746_00110,0,57.97291666666667,0.2,5,0,0
4507001746_00120,0,57.97291666666667,0.2,5,0,0
4507001746_00130,0,57.97291666666667,0.2,5,0,0
4507001746_00140,0,57.97291666666667,0.2,5,0,0
4507001746_00150,0,57.97291666666667,0.2,5,0,0
4507001746_00160,0,57.97291666666667,0.2,5,0,0
4507001746_00170,0,57.97291666666667,0.2,5,0,0
4507001746_00180,0,57.97291666666667,0.2,5,0,0
4507001746_00190,0,57.97291666666667,0.2,5,0,0
4507001746_00200,0,57.97291666666667,0.2,5,0,0
4507001746_00210,0,57.97291666666667,0.2,5,0,0
4507001746_00220,0,57.97291666666667,0.2,5,0,0
4507001746_00230,0,57.97291666666667,0.2,5,0,0
4507001746_00240,0,57.97291666666667,0.2,5,0,0
4507001746_00250,0,57.97291666666667,0.2,5,0,0
4507001746_00260,0,57.97291666666667,0.2,5,0,0
4507001746_00270,0,57.97291666666667,0.2,5,0,0
4507001746_00280,0,57.97291666666667,0.2,5,0,0
4507001746_00290,0,57.97291666666667,0.2,5,0,0
4507001746_00300,0,57.97291666666667,0.2,5,0,0
4507001746_00310,0,57.97291666666667,0.2,5,0,0
4507001746_00320,0,57.97291666666667,0.2,5,0,0
4507001746_00330,0,57.97291666666667,0.2,5,0,0
4507001746_00340,0,57.97291666666667,0.2,5,0,0
4507001746_00350,0,57.97291666666667,0.2,5,0,0
4507001746_00360,0,57.97291666666667,0.2,5,0,0
4507001746_00370,0,57.97291666666667,0.2,5,0,0
4507001746_00380,0,57.97291666666667,0.2,5,0,0
4507001746_00390,0,57.97291666666667,0.2,5,0,0
4507001746_00400,0,57.97291666666667,0.2,5,0,0
4507001746_00410,0,57.97291666666667,0.2,5,0,0
4507001746_00420,0,57.97291666666667,0.2,5,0,0
4507001746_00430,0,57.97291666666667,0.2,5,0,0
4507001746_00440,0,57.97291666666667,0.2,5,0,0
4507001746_00450,0,57.97291666666667,0.2,5,0,0
4507001746_00460,0,57.97291666666667,0.2,5,0,0
4507001746_00470,0,57.97291666666667,0.2,5,0,0
4507001746_00480,0,57.97291666666667,0.2,5,0,0
4507001746_00490,0,57.97291666666667,0.2,5,0,0
4507001746_00500,0,57.97291666666667,0.2,5,0,0
4507001746_00510,0,57.97291666666667,0.2,5,0,0
4507001746_00520,0,57.97291666666667,0.2,5,0,0
4507001746_00530,0,57.97291666666667,0.2,5,0,0
4507001746_00540,0,57.97291666666667,0.2,5,0,0
4507001746_00550,0,57.97291666666667,0.2,5,0,0
4507001746_00560,0,57.97291666666667,0.2,5,0,0
